CNG0-COM5-3568	6.817139
CNG0-COM5-4739	6.176287
CNG0-COM16-3271	0.155177
CNG0-COM6-2421	1.867315
CNG0-COM6-1241	8.269915
CNG0-COM8-530	3.273414
CNG0-COM8-161	1.427764
CNG0-COM15-2831	5.27564
CNG0-COM10-398	4.264213
CNG0-COM12-2906	1.298017
CNG0-COM11-4630	0.061546
CNG0-COM6-4379	1.159171
CNG0-COM8-1674	5.846894
CNG0-COM8-840	6.599386
CNG0-COM11-1859	3.156136
CNG0-COM2-4770	0.823341
CNG0-COM2-4653	4.353536
CNG0-COM8-3565	0.31616
CNG0-COM16-348	3.06163
CNG0-COM16-4500	7.880064
CNG0-COM16-1994	5.99397
CNG0-COM17-1174	4.477225
CNG0-COM10-4514	2.734678
CNG0-COM9-1241	4.489889
CNG0-COM9-785	6.329044
CNG0-COM5-2306	0.378832
CNG0-COM5-3339	1.575897
CNG0-COM5-706	5.727831
CNG0-COM6-4780	4.048984
CNG0-COM5-281	1.371215
CNG0-COM5-1012	7.79341
CNG0-COM5-417	8.05687
CNG0-COM5-2123	7.091171
CNG0-COM5-4844	7.854933
CNG0-COM5-4899	1.033646
CNG0-COM5-203	1.950681
CNG0-COM5-3538	1.062948
CNG0-COM16-1760	0.549085
CNG0-COM19-119	1.967511
CNG0-COM2-682	3.156644
CNG0-COM5-2316	6.204368
CNG0-COM5-1568	7.265385
CNG0-COM0-1949	3.997371
CNG0-COM18-706	0.603671
CNG0-COM18-3900	6.743915
CNG0-COM0-1439	1.87349
CNG0-COM13-3559	6.2804
CNG0-COM12-1666	1.338267
CNG0-COM5-1350	1.427696
CNG0-COM1-1586	1.238266
CNG0-COM16-3269	1.305292
CNG0-COM17-4807	6.175076
CNG0-COM17-2319	8.034441
CNG0-COM6-522	2.727379
CNG0-COM5-2557	0.510344
CNG0-COM8-2457	4.209461
CNG0-COM13-3092	2.031937
CNG0-COM18-4506	0.139246
CNG0-COM12-192	4.526571
CNG0-COM12-4706	7.328453
CNG0-COM12-1715	5.692789
CNG0-COM12-2416	4.178636
CNG0-COM17-4784	3.294366
CNG0-COM14-3407	0.9554
CNG0-COM4-4183	6.630411
CNG0-COM5-1346	1.639758
CNG0-COM5-110	6.677913
CNG0-COM7-3941	0.622655
CNG0-COM4-1114	1.321607
CNG0-COM4-3551	6.403357
CNG0-COM7-1502	1.285126
CNG0-COM7-3235	1.556457
CNG0-COM6-3958	0.077146
CNG0-COM1-1331	1.068418
CNG0-COM13-4652	2.555362
CNG0-COM13-1754	4.670942
CNG0-COM13-4009	7.582336
CNG0-COM13-3473	2.113005
CNG0-COM13-4210	4.225776
CNG0-COM13-3869	8.271021
CNG0-COM11-3437	2.94649
CNG0-COM5-2628	1.460803
CNG0-COM5-1087	1.33558
CNG0-COM3-1487	1.042631
CNG0-COM13-1527	6.13421
CNG0-COM3-3152	3.079012
CNG0-COM3-2367	2.613417
CNG0-COM3-2719	4.299512
CNG0-COM10-2639	3.792232
CNG0-COM7-573	0.307882
CNG0-COM9-2053	0.076506
CNG0-COM9-1080	2.674804
CNG0-COM14-4146	0.579282
CNG0-COM0-2473	0.015999
CNG0-COM13-4306	6.850235
CNG0-COM9-1987	0.483728
CNG0-COM9-211	8.111155
CNG0-COM9-2462	9.339989
CNG0-COM13-266	0.656977
CNG0-COM13-2824	0.546625
CNG0-COM10-2774	1.558089
CNG0-COM9-4654	0.332452
CNG0-COM9-1277	5.517234
CNG0-COM9-4484	5.649494
CNG0-COM9-2846	4.905608
CNG0-COM9-23	6.242488
CNG0-COM9-1167	9.394887
CNG0-COM9-2102	9.435736
CNG0-COM9-4169	5.993712
CNG0-COM9-4928	8.911064
CNG0-COM9-1945	7.723669
CNG0-COM9-256	5.577171
CNG0-COM6-1504	1.708596
CNG0-COM6-4668	6.062789
CNG0-COM4-1485	7.38308
CNG0-COM0-4808	1.600401
CNG0-COM0-842	1.003501
CNG0-COM10-4629	3.405175
CNG0-COM9-4152	6.064001
CNG0-COM2-4607	0.673123
CNG0-COM13-2771	3.506469
CNG0-COM1-1947	6.216938
CNG0-COM1-3417	7.857311
CNG0-COM1-814	6.605908
CNG0-COM1-139	0.296628
CNG0-COM8-2864	0.261482
CNG0-COM1-2039	1.0718
CNG0-COM1-17	2.81306
CNG0-COM1-3292	9.355155
CNG0-COM1-2868	5.256616
CNG0-COM1-738	6.785374
CNG0-COM1-2817	8.621075
CNG0-COM1-3072	2.428234
CNG0-COM10-2844	3.093752
CNG0-COM10-2482	2.833372
CNG0-COM17-1610	0.572973
CNG0-COM5-2288	4.69691
CNG0-COM18-2752	3.935304
CNG0-COM18-47	6.196646
CNG0-COM18-3456	9.5874
CNG0-COM8-2819	0.247577
CNG0-COM17-3971	0.768216
CNG0-COM15-4878	1.063902
CNG0-COM12-3352	1.760965
CNG0-COM12-3143	9.570908
CNG0-COM6-1608	5.888937
CNG0-COM10-3864	3.063824
CNG0-COM13-3484	6.378411
CNG0-COM15-3386	1.732173
CNG0-COM16-4771	4.651145
CNG0-COM15-2373	4.240376
CNG0-COM10-4662	2.909119
CNG0-COM10-3503	1.83785
CNG0-COM10-241	4.129746
CNG0-COM10-2530	0.97401
CNG0-COM2-303	5.594834
CNG0-COM10-4991	7.366523
CNG0-COM11-1011	7.109617
CNG0-COM18-4317	1.639445
CNG0-COM9-1887	1.849392
CNG0-COM3-3506	3.297546
CNG0-COM8-4718	8.545462
CNG0-COM14-4436	3.005939
CNG0-COM17-3134	3.117386
CNG0-COM17-355	3.370366
CNG0-COM2-2905	2.478384
CNG0-COM7-2418	1.677238
CNG0-COM4-2327	1.292908
CNG0-COM11-2313	1.163369
CNG0-COM17-2290	0.035415
CNG0-COM7-3742	8.545024
CNG0-COM7-652	2.046623
CNG0-COM7-1338	4.370553
CNG0-COM7-4753	3.301457
CNG0-COM7-4106	9.540406
CNG0-COM7-2267	1.942735
CNG0-COM10-2677	1.0953
CNG0-COM0-4814	3.5654
CNG0-COM14-1011	3.304518
CNG0-COM14-640	3.036161
CNG0-COM14-54	6.116335
CNG0-COM14-273	6.251221
CNG0-COM14-81	8.684722
CNG0-COM14-4637	7.113467
CNG0-COM9-1343	1.935644
CNG0-COM2-1160	2.270595
CNG0-COM0-3463	0.351434
CNG0-COM10-3524	4.475759
CNG0-COM1-2990	2.071351
CNG0-COM1-334	4.748205
CNG0-COM11-105	3.45175
CNG0-COM6-3840	2.055481
CNG0-COM14-1157	2.778646
CNG0-COM0-611	8.383117
CNG0-COM0-65	3.468715
CNG0-COM0-1540	3.306926
CNG0-COM3-2867	5.311353
CNG0-COM12-4215	1.819229
CNG0-COM12-533	0.86016
CNG0-COM14-1337	0.132061
CNG0-COM3-368	3.805538
CNG0-COM19-2495	3.606517
CNG0-COM5-1417	4.522395
CNG0-COM8-1126	9.706098
CNG0-COM18-3849	0.350287
CNG0-COM3-1280	1.003512
CNG0-COM18-3123	0.220853
CNG0-COM15-4897	1.221006
CNG0-COM3-3811	3.170857
CNG0-COM10-2503	0.571753
CNG0-COM10-1883	7.193974
CNG0-COM10-1212	8.644829
CNG0-COM10-1862	8.470535
CNG0-COM3-2125	0.578627
CNG0-COM10-2745	2.522376
CNG0-COM13-1844	0.778247
CNG0-COM13-3584	8.67751
CNG0-COM13-3512	7.607614
CNG0-COM16-1627	1.690571
CNG0-COM14-2066	0.857548
CNG0-COM14-4630	9.202308
CNG0-COM14-888	8.863067
CNG0-COM2-1190	6.335607
CNG0-COM2-227	9.7012
CNG0-COM2-1715	9.12088
CNG0-COM2-511	8.377105
CNG0-COM9-2898	0.725104
CNG0-COM12-4178	0.560606
CNG0-COM1-4104	0.53682
CNG0-COM6-2994	2.156158
CNG0-COM6-539	6.916677
CNG0-COM6-313	6.977917
CNG0-COM16-3277	3.119189
CNG0-COM18-701	1.322906
CNG0-COM10-2701	1.342655
CNG0-COM10-637	6.28151
CNG0-COM9-2830	0.926185
CNG0-COM9-2970	0.894685
CNG0-COM3-3001	0.502803
CNG0-COM3-1965	9.79839
CNG0-COM11-2178	0.50574
CNG0-COM5-3584	1.833192
CNG0-COM11-343	0.267043
CNG0-COM11-585	7.800981
CNG0-COM11-1370	7.40739
CNG0-COM11-192	1.02363
CNG0-COM11-1336	1.254105
CNG0-COM11-4426	0.336123
CNG0-COM3-2137	2.762175
CNG0-COM9-564	5.481933
CNG0-COM9-2449	5.915426
CNG0-COM9-4263	6.946364
CNG0-COM9-1239	6.568397
CNG0-COM9-3865	9.215581
CNG0-COM9-542	6.712348
CNG0-COM9-2814	5.689027
CNG0-COM16-3036	3.69224
CNG0-COM7-2429	0.540861
CNG0-COM10-1092	3.464129
CNG0-COM15-2453	1.370958
CNG0-COM19-3791	2.557629
CNG0-COM19-994	0.038456
CNG0-COM14-3492	0.600901
CNG0-COM7-2210	1.365782
CNG0-COM6-1229	0.700668
CNG0-COM15-3874	2.690351
CNG0-COM5-3019	3.830343
CNG0-COM12-3391	0.313199
CNG0-COM3-4537	0.314185
CNG0-COM3-3734	6.11604
CNG0-COM2-1361	1.847189
CNG0-COM12-4950	1.060773
CNG0-COM12-230	1.19515
CNG0-COM12-57	7.769924
CNG0-COM18-481	2.535853
CNG0-COM9-4882	4.003911
CNG0-COM17-4466	4.134118
CNG0-COM9-1090	6.847986
CNG0-COM7-4207	0.070827
CNG0-COM15-2663	0.936968
CNG0-COM5-1793	0.849866
CNG0-COM18-4332	2.719295
CNG0-COM16-2932	0.972827
CNG0-COM2-1901	2.243331
CNG0-COM9-2790	3.003313
CNG0-COM9-3231	9.687557
CNG0-COM6-2906	2.14868
CNG0-COM14-2268	3.593253
CNG0-COM14-1993	6.814518
CNG0-COM12-673	0.581347
CNG0-COM8-3300	4.132842
CNG0-COM16-149	9.752484
CNG0-COM16-1468	8.81605
CNG0-COM10-4142	1.252406
CNG0-COM8-3771	2.508871
CNG0-COM8-1335	9.535573
CNG0-COM5-4800	2.395087
CNG0-COM0-3118	0.292109
CNG0-COM9-1036	0.398448
CNG0-COM9-3113	8.484319
CNG0-COM8-1853	1.244348
CNG0-COM7-4788	3.446018
CNG0-COM12-469	0.040599
CNG0-COM12-2340	8.677943
CNG0-COM10-4631	3.014539
CNG0-COM8-68	6.008884
CNG0-COM8-3890	7.201636
CNG0-COM17-1943	2.125978
CNG0-COM9-4837	1.065587
CNG0-COM5-692	3.235904
CNG0-COM14-491	1.532986
CNG0-COM14-380	2.561096
CNG0-COM14-3400	4.222713
CNG0-COM14-2717	4.558172
CNG0-COM14-3764	4.156047
CNG0-COM14-4897	9.507017
CNG0-COM14-4260	3.397411
CNG0-COM1-2448	6.904363
CNG0-COM1-4071	9.82152
CNG0-COM8-2743	2.795472
CNG0-COM8-1855	3.897338
CNG0-COM8-4018	3.291017
CNG0-COM8-3666	2.979958
CNG0-COM8-4524	7.587337
CNG0-COM8-1053	2.093709
CNG0-COM7-2286	2.080597
CNG0-COM12-1123	0.406465
CNG0-COM12-1763	8.871322
CNG0-COM12-746	9.677182
CNG0-COM12-131	3.634208
CNG0-COM14-860	6.05146
CNG0-COM14-192	9.258745
CNG0-COM14-38	7.190079
CNG0-COM14-986	8.006228
CNG0-COM14-410	7.512411
CNG0-COM14-2656	9.181907
CNG0-COM14-77	8.927367
CNG0-COM14-1196	9.945711
CNG0-COM14-776	9.937315
CNG0-COM18-1655	9.294361
CNG0-COM18-2184	9.548298
CNG0-COM18-1026	8.540827
CNG0-COM14-657	4.950297
CNG0-COM14-1797	4.575863
CNG0-COM7-1286	0.576873
CNG0-COM10-3912	3.468045
CNG0-COM1-2153	5.06954
CNG0-COM1-564	8.990441
CNG0-COM1-3769	9.987869
CNG0-COM1-2437	8.494415
CNG0-COM1-4930	7.740018
CNG0-COM1-3932	5.807066
CNG0-COM1-2003	9.476588
CNG0-COM1-1847	7.199002
CNG0-COM1-4	3.226392
CNG0-COM1-63	3.077449
CNG0-COM1-4808	9.146085
CNG0-COM1-314	3.03746
CNG0-COM1-805	7.52431
CNG0-COM1-4894	3.399451
CNG0-COM12-544	2.934965
CNG0-COM12-1565	3.124434
CNG0-COM12-2821	6.502521
CNG0-COM18-3648	1.918714
CNG0-COM18-766	9.681839
CNG0-COM18-665	7.822231
CNG0-COM10-4657	3.070654
CNG0-COM10-4291	8.697289
CNG0-COM19-3499	0.738279
CNG0-COM18-3719	2.968222
CNG0-COM11-2039	0.091934
CNG0-COM10-2773	2.810809
CNG0-COM18-486	1.947967
CNG0-COM18-4951	1.327763
CNG0-COM11-4995	0.079495
CNG0-COM17-1515	1.47288
CNG0-COM9-3579	0.101407
CNG0-COM1-4245	2.641643
CNG0-COM3-3937	2.895531
CNG0-COM16-4660	0.603386
CNG0-COM13-42	3.944035
CNG0-COM13-849	4.759282
CNG0-COM13-306	8.622649
CNG0-COM0-2488	6.227058
CNG0-COM6-1022	2.607285
CNG0-COM6-1335	1.847468
CNG0-COM5-2763	0.421896
CNG0-COM8-2037	1.672907
CNG0-COM8-1960	7.771635
CNG0-COM0-3947	6.737269
CNG0-COM4-835	2.477795
CNG0-COM19-3660	0.268674
CNG0-COM16-1080	4.056374
CNG0-COM2-4531	5.264693
CNG0-COM2-779	3.060533
CNG0-COM2-3398	3.263895
CNG0-COM10-3100	1.435822
CNG0-COM18-4998	3.732971
CNG0-COM5-3940	0.240629
CNG0-COM7-2546	2.753596
CNG0-COM7-1458	7.445529
CNG0-COM7-2052	5.797693
CNG0-COM7-568	7.139205
CNG0-COM7-1656	7.85598
CNG0-COM9-419	7.401379
CNG0-COM7-1160	2.68894
CNG0-COM7-3658	3.342439
CNG0-COM6-1831	3.197654
CNG0-COM2-1692	0.143378
CNG0-COM7-888	3.30648
CNG0-COM8-4810	1.600532
CNG0-COM2-1035	2.758834
CNG0-COM12-3667	0.657981
CNG0-COM12-4292	3.566375
CNG0-COM12-3602	7.356577
CNG0-COM12-4846	6.80576
CNG0-COM12-865	5.264714
CNG0-COM12-588	4.104412
CNG0-COM12-1585	7.595901
CNG0-COM12-176	6.876176
CNG0-COM12-4863	8.296223
CNG0-COM12-2603	3.605731
CNG0-COM10-4173	8.22448
CNG0-COM12-4000	6.049559
CNG0-COM12-3475	7.405816
CNG0-COM12-1937	8.574872
CNG0-COM12-2019	4.041352
CNG0-COM12-3417	6.699576
CNG0-COM12-3525	8.133879
CNG0-COM12-3	4.95145
CNG0-COM12-4476	4.729546
CNG0-COM12-2073	7.323641
CNG0-COM12-2812	5.081252
CNG0-COM12-56	3.818152
CNG0-COM12-705	3.657506
CNG0-COM12-2039	6.496604
CNG0-COM12-2428	2.718271
CNG0-COM12-1010	4.085295
CNG0-COM12-2027	8.440261
CNG0-COM12-908	5.177832
CNG0-COM12-216	4.3023
CNG0-COM3-4875	3.709854
CNG0-COM17-498	2.75448
CNG0-COM5-3662	3.32565
CNG0-COM9-2510	2.86542
CNG0-COM9-4838	2.245805
CNG0-COM2-1006	1.964237
CNG0-COM10-223	7.377842
CNG0-COM10-751	8.107554
CNG0-COM10-3986	8.169064
CNG0-COM2-1568	0.234567
CNG0-COM13-2643	8.045067
CNG0-COM8-4149	9.397559
CNG0-COM1-4006	0.834277
CNG0-COM15-4290	1.464643
CNG0-COM2-330	9.313206
CNG0-COM2-4448	6.932812
CNG0-COM2-16	1.953678
CNG0-COM0-4141	4.462189
CNG0-COM0-246	8.42943
CNG0-COM0-3706	9.224146
CNG0-COM0-3115	6.182125
CNG0-COM0-3300	8.085171
CNG0-COM0-1840	0.252635
CNG0-COM8-3934	0.804512
CNG0-COM11-3731	2.244569
CNG0-COM10-4421	0.18625
CNG0-COM2-4429	1.465551
CNG0-COM9-3852	3.139352
CNG0-COM5-1794	2.284983
CNG0-COM13-442	0.049091
CNG0-COM13-1770	8.152489
CNG0-COM6-850	3.233857
CNG0-COM16-2821	0.705694
CNG0-COM6-4752	2.930329
CNG0-COM6-97	0.814709
CNG0-COM7-816	5.096198
CNG0-COM5-4164	1.476145
CNG0-COM17-349	7.204807
CNG0-COM17-393	8.742361
CNG0-COM3-3675	9.120117
CNG0-COM17-367	3.269365
CNG0-COM17-861	3.662014
CNG0-COM19-2589	5.034823
CNG0-COM13-3475	2.094641
CNG0-COM3-3219	1.526056
CNG0-COM5-1680	0.274177
CNG0-COM6-204	2.201942
CNG0-COM12-1429	9.500245
CNG0-COM15-2719	5.288846
CNG0-COM15-3478	5.901147
CNG0-COM19-3809	2.176204
CNG0-COM19-2302	0.728761
CNG0-COM0-189	4.825759
CNG0-COM16-42	2.875854
CNG0-COM16-157	7.148829
CNG0-COM15-3389	3.123398
CNG0-COM8-3421	0.546388
CNG0-COM8-2726	3.928588
CNG0-COM8-2440	8.746833
CNG0-COM12-3445	5.518356
CNG0-COM4-423	0.60107
CNG0-COM9-442	1.455053
CNG0-COM2-4776	0.165333
CNG0-COM5-2458	6.061711
CNG0-COM5-2533	1.513904
CNG0-COM5-3776	5.870099
CNG0-COM18-1939	4.298308
CNG0-COM12-1584	1.538686
CNG0-COM0-4292	2.404372
CNG0-COM0-2755	9.600804
CNG0-COM10-2931	1.326437
CNG0-COM7-1120	2.406461
CNG0-COM7-182	6.592553
CNG0-COM7-229	8.536395
CNG0-COM8-1804	2.340887
CNG0-COM3-730	0.231483
CNG0-COM3-1677	5.922065
CNG0-COM19-2303	2.071203
CNG0-COM9-2249	1.215731
CNG0-COM3-3479	1.502799
CNG0-COM8-2300	0.766694
CNG0-COM18-904	0.226732
CNG0-COM18-15	7.61902
CNG0-COM18-4310	8.255185
CNG0-COM18-4893	6.663372
CNG0-COM18-1487	7.968799
CNG0-COM19-989	5.962499
CNG0-COM17-1372	4.678432
CNG0-COM6-644	1.375389
CNG0-COM13-3912	1.983872
CNG0-COM7-4874	8.554847
CNG0-COM13-2779	7.375532
CNG0-COM11-4349	2.876619
CNG0-COM11-1681	5.908174
CNG0-COM6-3365	1.023152
CNG0-COM6-2696	4.54912
CNG0-COM3-1538	3.516348
CNG0-COM0-1977	2.255233
CNG0-COM13-216	1.989224
CNG0-COM12-714	0.499814
CNG0-COM3-2580	3.957896
CNG0-COM2-191	1.010912
CNG0-COM2-32	4.727071
CNG0-COM2-147	7.698486
CNG0-COM2-2139	4.365702
CNG0-COM2-1935	3.915934
CNG0-COM2-157	3.235731
CNG0-COM2-128	6.520739
CNG0-COM2-4366	6.978386
CNG0-COM5-814	1.148139
CNG0-COM17-4777	3.566891
CNG0-COM0-18	1.388128
CNG0-COM0-3	3.497833
CNG0-COM0-1967	2.587158
CNG0-COM0-25	4.634488
CNG0-COM0-2773	6.956241
CNG0-COM0-116	3.147321
CNG0-COM0-125	6.474883
CNG0-COM0-1095	3.299927
CNG0-COM0-3766	5.537839
CNG0-COM0-4161	2.243657
CNG0-COM0-1133	9.805684
CNG0-COM0-1259	4.471642
CNG0-COM0-763	4.496542
CNG0-COM0-1491	6.870964
CNG0-COM0-154	8.712687
CNG0-COM0-1368	8.219758
CNG0-COM0-2480	0.155442
CNG0-COM19-124	6.942216
CNG0-COM12-4145	1.66049
CNG0-COM12-1542	9.284736
CNG0-COM0-711	3.343289
CNG0-COM0-2761	4.648883
CNG0-COM9-2565	0.680946
CNG0-COM9-115	8.644908
CNG0-COM13-1416	0.294221
CNG0-COM8-3471	1.34728
CNG0-COM8-2472	7.285408
CNG0-COM6-3274	1.32365
CNG0-COM1-2170	0.298217
CNG0-COM12-4015	2.899423
CNG0-COM11-4427	1.276598
CNG0-COM14-3006	3.607847
CNG0-COM4-4382	1.534627
CNG0-COM4-2262	3.105466
